time;Storage_PV5_H0-A;Storage_PV5_G2-A;Storage_PV5_H0-G;Storage_PV5_G4-A
06.12.2016 14:00;0.0476127;0.0488315;0.118371;0.108631
06.12.2016 14:15;0.106719;0.0464897;0.126751;0.107192
06.12.2016 14:30;0.082912;0.0425866;0.0974206;0.106422
06.12.2016 14:45;0.0656728;0.0490917;0.039806;0.106172
06.12.2016 15:00;0.0730611;0.0445815;0.0366636;0.106875
06.12.2016 15:15;0.0742923;0.0466631;0.0628519;0.108462
06.12.2016 15:30;0.0636207;0.0426734;0.039806;0.108779
06.12.2016 15:45;0.103024;0.0465764;0.0240934;0.107532
06.12.2016 16:00;0.0903002;0.0516937;0.0178081;0.106761
06.12.2016 16:15;0.0623892;0.0463162;0.0167606;0.103849
06.12.2016 16:30;0.152689;0.0548161;0.0157131;0.100641
06.12.2016 16:45;0.138324;0.0525611;0.0146657;0.097672
06.12.2016 17:00;0.177727;0.0530814;0.0167606;0.0970147
06.12.2016 17:15;0.124368;0.0462295;0.0261884;0.101582
06.12.2016 17:30;0.103024;0.0456223;0.0209505;0.104381
06.12.2016 17:45;0.0985094;0.0503059;0.0324737;0.102545
06.12.2016 18:00;0.166645;0.0531683;0.0167606;0.095462
06.12.2016 18:15;0.123137;0.0472703;0.0146657;0.0885713
06.12.2016 18:30;0.0960466;0.0536886;0.0209505;0.0901579
06.12.2016 18:45;0.148174;0.0538621;0.0209505;0.0803884
06.12.2016 19:00;0.0522588;0.0535152;0.0167606;0.0747217
06.12.2016 19:15;0;0.0500458;0.0209505;0.0775211
06.12.2016 19:30;0;0.0491784;0.023046;0.073645
06.12.2016 19:45;0;0.0492652;0.0251409;0.0572682
06.12.2016 20:00;0;0.0516937;0.023046;0.0594442
06.12.2016 20:15;0;0.0467498;0.0219979;0.0585942
06.12.2016 20:30;0;0.0459692;0.0251409;0.0579482
06.12.2016 20:45;0;0.0466631;0.0345687;0.0541174
06.12.2016 21:00;0;0.0509998;0.037711;0.0528481
06.12.2016 21:15;0;0.0513467;0.0460913;0.0526781
06.12.2016 21:30;0;0.0507397;0.0523767;0.0317365
06.12.2016 21:45;0;0.0485713;0.0618045;0
06.12.2016 22:00;0;0.0466631;0.0659943;0
06.12.2016 22:15;0;0.0446682;0.0523767;0
06.12.2016 22:30;0;0.0416325;0.0597095;0
06.12.2016 22:45;0;0.0411121;0.0523767;0
06.12.2016 23:00;0;0.0422397;0.0586615;0
06.12.2016 23:15;0;0.0424131;0.0586615;0
06.12.2016 23:30;0;0.0403315;0.0680893;0
06.12.2016 23:45;0;0.0382499;0.0565666;0
07.12.2016 00:00;0;0.041806;0.0356161;0
07.12.2016 00:15;0;0.0350407;0.0345687;0
07.12.2016 00:30;0;0.0320918;0.0335212;0
07.12.2016 00:45;0;0.0391173;0.0219979;0
07.12.2016 01:00;0;0.0347805;0.0146657;0
07.12.2016 01:15;0;0.0273213;0.0115227;0
07.12.2016 01:30;0;0.0281887;0.00942776;0
07.12.2016 01:45;0;0.0116224;0.0146657;0
07.12.2016 02:00;0;0.0129235;0.0083803;0
07.12.2016 02:15;0;0.012403;0.00733283;0
07.12.2016 02:30;0;0.00980098;0.00523791;0
07.12.2016 02:45;0;0.00945408;0.00942776;0
07.12.2016 03:00;0;0.00867346;0.0178081;0
07.12.2016 03:15;0;0.00971425;0.0178081;0
07.12.2016 03:30;0;0.0106683;0.0115227;0
07.12.2016 03:45;0;0.0115357;0.00418986;0
07.12.2016 04:00;0;0.0112755;0.00733283;0
07.12.2016 04:15;0;0.012403;0.0115227;0
07.12.2016 04:30;0;0.00980098;0.0115227;0
07.12.2016 04:45;0;0.00962753;0.0083803;0
07.12.2016 05:00;0;0.010148;0.0125702;0
07.12.2016 05:15;0;0.00884691;0.0219979;0
07.12.2016 05:30;0;0.0098877;0.019903;0
07.12.2016 05:45;0;0.00997443;0.0136176;0
07.12.2016 06:00;0;0.00884691;0.0083803;0
07.12.2016 06:15;0;0.0105816;0.00523791;0
07.12.2016 06:30;0;0.0104949;0.0272358;0
07.12.2016 06:45;0;0.0156122;0.0523767;0
07.12.2016 07:00;0;0.0155255;0.039806;0
07.12.2016 07:15;0.0160152;0.0150918;0.039806;0.0160152
07.12.2016 07:30;0.0320305;0.0154388;0.037711;0.0320305
07.12.2016 07:45;0.0480457;0.0148316;0.0251409;0.0480457
07.12.2016 08:00;0.064061;0.0154388;0.0157131;0.064061
07.12.2016 08:15;0.0968556;0.0366887;0.0157131;0.0968556
07.12.2016 08:30;0.12965;0.0347805;0.0115227;0.103395
07.12.2016 08:45;0.129294;0.0408519;0.00733283;0.101435
07.12.2016 09:00;0.086606;0.0438876;0.019903;0.0980688
07.12.2016 09:15;0.086606;0.0410254;0.0324737;0.099168
07.12.2016 09:30;0.095636;0.0536019;0.0628519;0.0980688
07.12.2016 09:45;0.0993303;0.0536019;0.0356161;0.0993947
07.12.2016 10:00;0.138324;0.0494386;0.0408534;0.100052
07.12.2016 10:15;0.0857851;0.044755;0.0387585;0.104098
07.12.2016 10:30;0.104666;0.0442345;0.0419015;0.102171
07.12.2016 10:45;0.0788074;0.0470968;0.138274;0.0948954
07.12.2016 11:00;0.0685462;0.0489183;0.123609;0.0956886
07.12.2016 11:15;0.0730611;0.0396376;0.0817075;0.0951447
07.12.2016 11:30;0.0783968;0.0423264;0.037711;0.095428
07.12.2016 11:45;0.086606;0.0456223;0.0691373;0.0955187
07.12.2016 12:00;0.123547;0.0501325;0.0460913;0.0944986
07.12.2016 12:15;0.128473;0.051607;0.108943;0.0950314
07.12.2016 12:30;0.155562;0.0436275;0.0722797;0.095938
07.12.2016 12:45;0.0825014;0.0567244;0.0743746;0.103905
07.12.2016 13:00;0.0734714;0.0531683;0.0649469;0.107589
07.12.2016 13:15;0.0480233;0.0527345;0.0712322;0.101752
07.12.2016 13:30;0.0960466;0.0547294;0.0649469;0.096108
07.12.2016 13:45;0.0792178;0.0471836;0.0743746;0.096108
07.12.2016 14:00;0.149816;0.0471836;0.0408534;0.095292
07.12.2016 14:15;0.173212;0.048658;0.0314257;0.0960854
07.12.2016 14:30;0.127652;0.045709;0.0293307;0.096482
07.12.2016 14:45;0.128883;0.0482244;0.039806;0.0960287
07.12.2016 15:00;0.146532;0.0493519;0.0597095;0.096788
07.12.2016 15:15;0.0948151;0.0464897;0.0408534;0.099032
07.12.2016 15:30;0.112875;0.0441478;0.0261884;0.102035
07.12.2016 15:45;0.0656728;0.04701;0.0272358;0.101582
07.12.2016 16:00;0.0976885;0.0459692;0.0303782;0.100415
07.12.2016 16:15;0.139965;0.0488315;0.0356161;0.0981253
07.12.2016 16:30;0.0980988;0.0545559;0.0324737;0.0971846
07.12.2016 16:45;0.147764;0.051607;0.0366636;0.103361
07.12.2016 17:00;0.109592;0.0542958;0.0419015;0.104755
07.12.2016 17:15;0.134629;0.0548161;0.0387585;0.107305
07.12.2016 17:30;0.082912;0.0551631;0.0460913;0.106478
07.12.2016 17:45;0.0755238;0.0523009;0.0754221;0.115182
07.12.2016 18:00;0.0677253;0.0505662;0.0419015;0.106852
07.12.2016 18:15;0.0755238;0.0569845;0.138274;0.0917786
07.12.2016 18:30;0.0968676;0.0543825;0.123609;0.0876645
07.12.2016 18:45;0.0685462;0.049959;0.285976;0.0833352
07.12.2016 19:00;0.0935839;0.0489183;0.112086;0.0816578
07.12.2016 19:15;0.181421;0.0479642;0.0628519;0.0772945
07.12.2016 19:30;0.0993303;0.0552498;0.0911352;0.0736677
07.12.2016 19:45;0.0800387;0.0483978;0.0733272;0.071741
07.12.2016 20:00;0.0845538;0.0457958;0.128846;0.0655076
07.12.2016 20:15;0.0481663;0.0542958;0.0858973;0.0574608
07.12.2016 20:30;0;0.0496989;0.0712322;0.0682843
07.12.2016 20:45;0;0.0477906;0.0754221;0.0720017
07.12.2016 21:00;0;0.0440611;0.0565666;0.0599314
07.12.2016 21:15;0;0.0501325;0.060757;0.0570641
07.12.2016 21:30;0;0.0436275;0.0565666;0.0542308
07.12.2016 21:45;0;0.0500458;0.0597095;0.00748888
07.12.2016 22:00;0;0.0470968;0.0659943;0
07.12.2016 22:15;0;0.0411121;0.0628519;0
07.12.2016 22:30;0;0.0409387;0.0869454;0
07.12.2016 22:45;0;0.0419795;0.0659943;0
07.12.2016 23:00;0;0.0411989;0.0555191;0
07.12.2016 23:15;0;0.0394642;0.0387585;0
07.12.2016 23:30;0;0.0352142;0.0366636;0
07.12.2016 23:45;0;0.0386836;0.0293307;0
08.12.2016 00:00;0;0.0398111;0.0408534;0
08.12.2016 00:15;0;0.034607;0.0408534;0
08.12.2016 00:30;0;0.0353009;0.0408534;0
08.12.2016 00:45;0;0.0445815;0.0261884;0
08.12.2016 01:00;0;0.0302703;0.019903;0
08.12.2016 01:15;0;0.0287959;0.0240934;0
08.12.2016 01:30;0;0.0260204;0.0272358;0
08.12.2016 01:45;0;0.0113622;0.0314257;0
08.12.2016 02:00;0;0.010148;0.0240934;0
08.12.2016 02:15;0;0.0103214;0.0293307;0
08.12.2016 02:30;0;0.00962753;0.0293307;0
08.12.2016 02:45;0;0.00685204;0.0261884;0
08.12.2016 03:00;0;0.00789284;0.0324737;0
08.12.2016 03:15;0;0.00945408;0.0240934;0
08.12.2016 03:30;0;0.00936735;0.0157131;0
08.12.2016 03:45;0;0.0111888;0.0157131;0
08.12.2016 04:00;0;0.011102;0.0209505;0
08.12.2016 04:15;0;0.00997443;0.0314257;0
08.12.2016 04:30;0;0.00962753;0.023046;0
08.12.2016 04:45;0;0.00771938;0.0115227;0
08.12.2016 05:00;0;0.00910708;0.00942776;0
08.12.2016 05:15;0;0.00902036;0.0125702;0
08.12.2016 05:30;0;0.00789284;0.0188555;0
08.12.2016 05:45;0;0.00936735;0.0157131;0
08.12.2016 06:00;0;0.00928063;0.0125702;0
08.12.2016 06:15;0;0.00745912;0.0146657;0
08.12.2016 06:30;0;0.00884691;0.0136176;0
08.12.2016 06:45;0;0.0145714;0.0178081;0
08.12.2016 07:00;0;0.0134438;0.0115227;0
08.12.2016 07:15;0;0.0149183;0.0104752;0
08.12.2016 07:30;0;0.0138775;0.00733283;0
08.12.2016 07:45;0;0.0139643;0.00942776;0
08.12.2016 08:00;0;0.0156122;0.0125702;0
08.12.2016 08:15;0.0328044;0.0164796;0.019903;0.0328044
08.12.2016 08:30;0.064031;0.0514336;0.0188555;0.0656089
08.12.2016 08:45;0.0998371;0.0421529;0.0115227;0.0984134
08.12.2016 09:00;0.0710089;0.0376428;0.00523791;0.101185
08.12.2016 09:15;0.106719;0.0334795;0.0335212;0.101321
08.12.2016 09:30;0.0771656;0.0333928;0.0879928;0.0993947
08.12.2016 09:45;0.111233;0.0459692;0.0680893;0.0997347
08.12.2016 10:00;0.073882;0.0564641;0.0523767;0.0992021
08.12.2016 10:15;0.0903002;0.0433672;0.0303782;0.0993947
08.12.2016 10:30;0.0911212;0.0429336;0.0701848;0.101072
08.12.2016 10:45;0.0734714;0.0495253;0.102658;0.110026
08.12.2016 11:00;0.100972;0.0458825;0.0796125;0.103531
08.12.2016 11:15;0.0771656;0.0415458;0.0743746;0.103588
08.12.2016 11:30;0.108771;0.0419795;0.147702;0.103849
08.12.2016 11:45;0.103024;0.0489183;0.0387585;0.0993721
08.12.2016 12:00;0.0673147;0.0551631;0.0314257;0.095983
08.12.2016 12:15;0.115338;0.0456223;0.0366636;0.0784109
08.12.2016 12:30;0.0697774;0.05551;0.0303782;0.074019
08.12.2016 12:45;0.106308;0.0446682;0.0240934;0.0696272
08.12.2016 13:00;0.0952257;0.0465764;0.0251409;0.0652353
08.12.2016 13:15;0.0808596;0.0494386;0.0419015;0.0674466
08.12.2016 13:30;0.108144;0.0567244;0.0314257;0.0696579
08.12.2016 13:45;0.0562325;0.0605406;0.0188555;0.0718691
08.12.2016 14:00;0.0881895;0.0509131;0.0146657;0.0740804
08.12.2016 14:15;0.0555603;0.0539488;0.00942776;0.0555603
08.12.2016 14:30;0.0370402;0.0464029;0.0125702;0.0370402
08.12.2016 14:45;0.0185201;0.044755;0.0136176;0.0185201
08.12.2016 15:00;0;0.0478774;0.00733283;0
08.12.2016 15:15;0;0.0462295;0.00628537;0
08.12.2016 15:30;0;0.0487447;0.0104752;0
08.12.2016 15:45;0;0.0462295;0.0209505;0
08.12.2016 16:00;0;0.0462295;0.0188555;0
08.12.2016 16:15;0;0.0451019;0.0146657;0
08.12.2016 16:30;0;0.0452754;0.00942776;0
08.12.2016 16:45;0;0.0501325;0.0136176;0
08.12.2016 17:00;0;0.0536019;0.0188555;0
08.12.2016 17:15;0;0.0483978;0.0209505;0
08.12.2016 17:30;0;0.0457958;0.0272358;0
08.12.2016 17:45;0;0.0514336;0.023046;0
08.12.2016 18:00;0;0.0488315;0.0251409;0
08.12.2016 18:15;0;0.0498723;0.0408534;0
08.12.2016 18:30;0;0.0578519;0.0817075;0
08.12.2016 18:45;0;0.055857;0.0754221;0
08.12.2016 19:00;0;0.0498723;0.0722797;0
08.12.2016 19:15;0;0.0510866;0.0555191;0
08.12.2016 19:30;0;0.0513467;0.0628519;0
08.12.2016 19:45;0;0.0577652;0.0565666;0
08.12.2016 20:00;0;0.0583722;0.0314257;0
08.12.2016 20:15;0;0.049959;0.0157131;0
08.12.2016 20:30;0;0.0519539;0.0136176;0
08.12.2016 20:45;0;0.0496989;0.0272358;0
08.12.2016 21:00;0;0.0537753;0.0597095;0
08.12.2016 21:15;0;0.0506529;0.0387585;0
08.12.2016 21:30;0;0.0472703;0.057614;0
08.12.2016 21:45;0;0.0482244;0.057614;0
08.12.2016 22:00;0;0.0441478;0.0481863;0
08.12.2016 22:15;0;0.0462295;0.0796125;0
08.12.2016 22:30;0;0.0420662;0.0921827;0
08.12.2016 22:45;0;0.0444081;0.0555191;0
08.12.2016 23:00;0;0.0386836;0.0460913;0
08.12.2016 23:15;0;0.0424131;0.0481863;0
08.12.2016 23:30;0;0.0409387;0.0439964;0
08.12.2016 23:45;0;0.0390305;0.0450439;0
09.12.2016 00:00;0;0.0350407;0.0597095;0
09.12.2016 00:15;0;0.0368621;0.0335212;0
09.12.2016 00:30;0;0.0397244;0.0261884;0
09.12.2016 00:45;0;0.0413723;0.0272358;0
09.12.2016 01:00;0;0.026454;0.0345687;0
09.12.2016 01:15;0;0.0269744;0.0324737;0
09.12.2016 01:30;0;0.0235918;0.0240934;0
09.12.2016 01:45;0;0.0117958;0.0240934;0
09.12.2016 02:00;0;0.00962753;0.0178081;0
09.12.2016 02:15;0;0.0102347;0.0136176;0
09.12.2016 02:30;0;0.0104081;0.0125702;0
09.12.2016 02:45;0;0.0085;0.00523791;0
09.12.2016 03:00;0;0.00867346;0.00942776;0
09.12.2016 03:15;0;0.00737239;0.0146657;0
09.12.2016 03:30;0;0.00823974;0.0157131;0
09.12.2016 03:45;0;0.0111888;0.0115227;0
09.12.2016 04:00;0;0.0106683;0.00733283;0
09.12.2016 04:15;0;0.00884691;0.00523791;0
09.12.2016 04:30;0;0.00928063;0.00628537;0
09.12.2016 04:45;0;0.00841328;0.0104752;0
09.12.2016 05:00;0;0.00806629;0.0146657;0
09.12.2016 05:15;0;0.00910708;0.0167606;0
09.12.2016 05:30;0;0.00832646;0.0136176;0
09.12.2016 05:45;0;0.00867346;0.00942776;0
09.12.2016 06:00;0;0.00893363;0.0146657;0
09.12.2016 06:15;0;0.00832646;0.0146657;0
09.12.2016 06:30;0;0.0106683;0.0125702;0
09.12.2016 06:45;0;0.0163061;0.00523791;0
09.12.2016 07:00;0;0.0146581;0.0146657;0
09.12.2016 07:15;0;0.0148316;0.0785651;0
09.12.2016 07:30;0;0.0145714;0.0869454;0
09.12.2016 07:45;0;0.0144846;0.042949;0
09.12.2016 08:00;0;0.0144846;0.039806;0
09.12.2016 08:15;0;0.0152652;0.0219979;0
09.12.2016 08:30;0;0.0190816;0.0104752;0
09.12.2016 08:45;0;0.0572447;0.0136176;0
09.12.2016 09:00;0;0.045709;0.0146657;0
09.12.2016 09:15;0;0.041459;0.0157131;0
09.12.2016 09:30;0;0.0438009;0.0251409;0
09.12.2016 09:45;0;0.039204;0.0188555;0
09.12.2016 10:00;0;0.0509998;0.0450439;0
09.12.2016 10:15;0;0.0568111;0.0335212;0
09.12.2016 10:30;0;0.0568978;0.042949;0
09.12.2016 10:45;0;0.0487447;0.0848499;0
09.12.2016 11:00;0;0.0492652;0.0439964;0
09.12.2016 11:15;0;0.0421529;0.039806;0
09.12.2016 11:30;0;0.0490917;0.0335212;0
09.12.2016 11:45;0;0.047357;0.0345687;0
09.12.2016 12:00;0;0.0490917;0.0460913;0
09.12.2016 12:15;0;0.0525611;0.0450439;0
09.12.2016 12:30;0;0.0527345;0.0502818;0
09.12.2016 12:45;0;0.0524744;0.0116343;0
09.12.2016 13:00;0;0.051607;0;0
09.12.2016 13:15;0;0.0589794;0;0
09.12.2016 13:30;0;0.0612345;0;0
09.12.2016 13:45;0;0.061061;0;0
09.12.2016 14:00;0;0.057158;0;0
09.12.2016 14:15;0;0.0573314;0;0
09.12.2016 14:30;0;0.0536886;0;0
09.12.2016 14:45;0;0.0563774;0;0
09.12.2016 15:00;0;0.0443213;0;0
09.12.2016 15:15;0;0.0484845;0;0
09.12.2016 15:30;0;0.0484845;0;0
09.12.2016 15:45;0;0.0536019;0;0
09.12.2016 16:00;0;0.0485713;0;0
09.12.2016 16:15;0;0.0530814;0;0
09.12.2016 16:30;0;0.0511733;0;0
09.12.2016 16:45;0;0.0531683;0;0
09.12.2016 17:00;0;0.0580253;0;0
09.12.2016 17:15;0;0.0528213;0;0
09.12.2016 17:30;0;0.047357;0;0
09.12.2016 17:45;0;0.0510866;0;0
09.12.2016 18:00;0;0.0480509;0;0
09.12.2016 18:15;0;0.0390768;0;0
09.12.2016 18:30;0;0;0;0
09.12.2016 18:45;0;0;0;0
09.12.2016 19:00;0;0;0;0
09.12.2016 19:15;0;0;0;0
09.12.2016 19:30;0;0;0;0
09.12.2016 19:45;0;0;0;0
09.12.2016 20:00;0;0;0;0
09.12.2016 20:15;0;0;0;0
09.12.2016 20:30;0;0;0;0
09.12.2016 20:45;0;0;0;0
09.12.2016 21:00;0;0;0;0
09.12.2016 21:15;0;0;0;0
09.12.2016 21:30;0;0;0;0
09.12.2016 21:45;0;0;0;0
09.12.2016 22:00;0;0;0;0
09.12.2016 22:15;0;0;0;0
09.12.2016 22:30;0;0;0;0
09.12.2016 22:45;0;0;0;0
09.12.2016 23:00;0;0;0;0
09.12.2016 23:15;0;0;0;0
09.12.2016 23:30;0;0;0;0
09.12.2016 23:45;0;0;0;0
10.12.2016 00:00;0;0;0;0
10.12.2016 00:15;0;0;0;0
10.12.2016 00:30;0;0;0;0
10.12.2016 00:45;0;0;0;0
10.12.2016 01:00;0;0;0;0
10.12.2016 01:15;0;0;0;0
10.12.2016 01:30;0;0;0;0
10.12.2016 01:45;0;0;0;0
10.12.2016 02:00;0;0;0;0
10.12.2016 02:15;0;0;0;0
10.12.2016 02:30;0;0;0;0
10.12.2016 02:45;0;0;0;0
10.12.2016 03:00;0;0;0;0
10.12.2016 03:15;0;0;0;0
10.12.2016 03:30;0;0;0;0
10.12.2016 03:45;0;0;0;0
10.12.2016 04:00;0;0;0;0
10.12.2016 04:15;0;0;0;0
10.12.2016 04:30;0;0;0;0
10.12.2016 04:45;0;0;0;0
10.12.2016 05:00;0;0;0;0
10.12.2016 05:15;0;0;0;0
10.12.2016 05:30;0;0;0;0
10.12.2016 05:45;0;0;0;0
10.12.2016 06:00;0;0;0;0
10.12.2016 06:15;0;0;0;0
10.12.2016 06:30;0;0;0;0
10.12.2016 06:45;0;0;0;0
10.12.2016 07:00;0;0;0;0
10.12.2016 07:15;0;0;0;0
10.12.2016 07:30;0;0;0;0
10.12.2016 07:45;0;0;0;0
10.12.2016 08:00;0;0;0;0
10.12.2016 08:15;0.017034;0.0156122;0.017034;0.017034
10.12.2016 08:30;0.034068;0.0353508;0.00418986;0.034068
10.12.2016 08:45;0.051102;0.0389437;0.0083803;0.051102
10.12.2016 09:00;0.068136;0.036602;0.0115227;0.068136
10.12.2016 09:15;0.0704365;0.0406784;0.0136176;0.0704365
10.12.2016 09:30;0.0727371;0.0385968;0.0136176;0.0727371
10.12.2016 09:45;0.0750377;0.0341734;0.0083803;0.0750377
10.12.2016 10:00;0.0773383;0.0399845;0.0146657;0.0773383
10.12.2016 10:15;0.0775058;0.0485713;0.0261884;0.0775058
10.12.2016 10:30;0.0776733;0.0474437;0.0324737;0.0776733
10.12.2016 10:45;0.0778408;0.0551631;0.0303782;0.0778408
10.12.2016 11:00;0.0780083;0.0498723;0.0471388;0.0780083
10.12.2016 11:15;0.0765502;0.0465764;0.0618045;0.0765502
10.12.2016 11:30;0.0750922;0.0529947;0.060757;0.0750922
10.12.2016 11:45;0.0736341;0.0504794;0.0450439;0.0736341
10.12.2016 12:00;0.0721761;0.0568111;0.0209505;0.0721761
10.12.2016 12:15;0.0694818;0.0580253;0.0450439;0.0694818
10.12.2016 12:30;0.0667876;0.0626222;0.0618045;0.0667876
10.12.2016 12:45;0.0640934;0.0528213;0.019903;0.0640934
10.12.2016 13:00;0.0613992;0.0598467;0.0733272;0.0613992
10.12.2016 13:15;0.0632938;0.0550764;0.179128;0.0632938
10.12.2016 13:30;0.0651885;0.0578519;0.473484;0.0651885
10.12.2016 13:45;0.0670831;0.0563774;0.1897;0.0670831
10.12.2016 14:00;0.0689777;0.0609743;0.0689777;0.0689777
10.12.2016 14:15;0.0517333;0.0527345;0.0517333;0.0517333
10.12.2016 14:30;0.0344889;0.0518672;0.0344889;0.0344889
10.12.2016 14:45;0.0172444;0.0595866;0.0172444;0.0172444
10.12.2016 15:00;0;0.0634029;0;0
10.12.2016 15:15;0;0.0570713;0;0
10.12.2016 15:30;0;0.0541223;0;0
10.12.2016 15:45;0;0.058806;0;0
10.12.2016 16:00;0;0.0521274;0;0
10.12.2016 16:15;0;0.0557702;0;0
10.12.2016 16:30;0;0.00160382;0;0
10.12.2016 16:45;0;0;0;0
10.12.2016 17:00;0;0;0;0
10.12.2016 17:15;0;0;0;0
10.12.2016 17:30;0;0;0;0
10.12.2016 17:45;0;0;0;0
10.12.2016 18:00;0;0;0;0
10.12.2016 18:15;0;0;0;0
10.12.2016 18:30;0;0;0;0
10.12.2016 18:45;0;0;0;0
10.12.2016 19:00;0;0;0;0
10.12.2016 19:15;0;0;0;0
10.12.2016 19:30;0;0;0;0
10.12.2016 19:45;0;0;0;0
10.12.2016 20:00;0;0;0;0
10.12.2016 20:15;0;0;0;0
10.12.2016 20:30;0;0;0;0
10.12.2016 20:45;0;0;0;0
10.12.2016 21:00;0;0;0;0
10.12.2016 21:15;0;0;0;0
10.12.2016 21:30;0;0;0;0
10.12.2016 21:45;0;0;0;0
10.12.2016 22:00;0;0;0;0
10.12.2016 22:15;0;0;0;0
10.12.2016 22:30;0;0;0;0
10.12.2016 22:45;0;0;0;0
10.12.2016 23:00;0;0;0;0
10.12.2016 23:15;0;0;0;0
10.12.2016 23:30;0;0;0;0
10.12.2016 23:45;0;0;0;0
11.12.2016 00:00;0;0;0;0
11.12.2016 00:15;0;0;0;0
11.12.2016 00:30;0;0;0;0
11.12.2016 00:45;0;0;0;0
11.12.2016 01:00;0;0;0;0
11.12.2016 01:15;0;0;0;0
11.12.2016 01:30;0;0;0;0
11.12.2016 01:45;0;0;0;0
11.12.2016 02:00;0;0;0;0
11.12.2016 02:15;0;0;0;0
11.12.2016 02:30;0;0;0;0
11.12.2016 02:45;0;0;0;0
11.12.2016 03:00;0;0;0;0
11.12.2016 03:15;0;0;0;0
11.12.2016 03:30;0;0;0;0
11.12.2016 03:45;0;0;0;0
11.12.2016 04:00;0;0;0;0
11.12.2016 04:15;0;0;0;0
11.12.2016 04:30;0;0;0;0
11.12.2016 04:45;0;0;0;0
11.12.2016 05:00;0;0;0;0
11.12.2016 05:15;0;0;0;0
11.12.2016 05:30;0;0;0;0
11.12.2016 05:45;0;0;0;0
11.12.2016 06:00;0;0;0;0
11.12.2016 06:15;0;0;0;0
11.12.2016 06:30;0;0;0;0
11.12.2016 06:45;0;0;0;0
11.12.2016 07:00;0;0;0;0
11.12.2016 07:15;0;0;0;0
11.12.2016 07:30;0;0;0;0
11.12.2016 07:45;0;0;0;0
11.12.2016 08:00;0;0;0;0
11.12.2016 08:15;0.0591055;0.0143979;0.0083803;0.0523041
11.12.2016 08:30;0.0488442;0.049959;0.0104752;0.0515674
11.12.2016 08:45;0.0496651;0.0410254;0.0104752;0.0524741
11.12.2016 09:00;0.0574637;0.0359948;0.0146657;0.0524174
11.12.2016 09:15;0.124778;0.0370356;0.0125702;0.0522248
11.12.2016 09:30;0.0689565;0.0372958;0.0167606;0.0534715
11.12.2016 09:45;0.0845538;0.036602;0.143512;0.0568714
11.12.2016 10:00;0.0837329;0.0330459;0.199031;0.0519073
11.12.2016 10:15;0.101793;0.0365152;0.155035;0.0527574
11.12.2016 10:30;0.171981;0.0361682;0.108943;0.0538114
11.12.2016 10:45;0.147764;0.0399845;0.271311;0.0513974
11.12.2016 11:00;0.0595161;0.0516937;0.0722797;0.0513407
11.12.2016 11:15;0.0816805;0.047357;0.0366636;0.0522813
11.12.2016 11:30;0.076755;0.0523009;0.0471388;0.0516241
11.12.2016 11:45;0.0562325;0.0493519;0.128846;0.0517941
11.12.2016 12:00;0.0771656;0.0460559;0.315307;0.0527348
11.12.2016 12:15;0.0533591;0.0509998;0.0586615;0.0522813
11.12.2016 12:30;0.0578743;0.0485713;0.0387585;0.0512047
11.12.2016 12:45;0.129294;0.0487447;0.0387585;0.051658
11.12.2016 13:00;0.0972779;0.0483111;0.0293307;0.0508307
11.12.2016 13:15;0.132577;0.0487447;0.0335212;0.0530747
11.12.2016 13:30;0.0751132;0.0477906;0.037711;0.0593309
11.12.2016 13:45;0.0763447;0.0507397;0.0869454;0.0566108
11.12.2016 14:00;0.0710089;0.0575917;0.118371;0.0543214
11.12.2016 14:15;0.0611579;0.0500458;0.106848;0.0619148
11.12.2016 14:30;0.0812702;0.0516937;0.08066;0.0607476
11.12.2016 14:45;0.0755238;0.054209;0.0785651;0.0672076
11.12.2016 15:00;0.0730611;0.05126;0.0733272;0.0638076
11.12.2016 15:15;0.0763447;0.0529947;0.121513;0.0595009
11.12.2016 15:30;0.0595161;0.0535152;0.117324;0.0586848
11.12.2016 15:45;0.0562325;0.0518672;0.100563;0.0543214
11.12.2016 16:00;0.0915315;0.0522141;0.0921827;0.0517714
11.12.2016 16:15;0.0886584;0.0600202;0.0722797;0.0514881
11.12.2016 16:30;0.107129;0.0562906;0.0838024;0.0511141
11.12.2016 16:45;0.147764;0.05551;0.142464;0.0510347
11.12.2016 17:00;0.0500755;0.0563774;0.0858973;0.0516807
11.12.2016 17:15;0.0923524;0.0608008;0.107896;0.0518508
11.12.2016 17:30;0.0734714;0.0505662;0.120466;0.0528141
11.12.2016 17:45;0.0500755;0.0573314;0.0900878;0.0526781
11.12.2016 18:00;0.0771656;0.0592396;0.111038;0.0527007
11.12.2016 18:15;0.0714192;0.0543825;0.125704;0.054208
11.12.2016 18:30;0.0623892;0.057158;0.0984681;0.0528141
11.12.2016 18:45;0.102614;0.0550764;0.10161;0.0533807
11.12.2016 19:00;0.060337;0.0594998;0.077517;0.0527574
11.12.2016 19:15;0.0845538;0.0602805;0.105801;0.0529614
11.12.2016 19:30;0.064031;0.053255;0.0649469;0.0530747
11.12.2016 19:45;0.125599;0.0569845;0.122561;0.0534148
11.12.2016 20:00;0.0747029;0.0574182;0.0848499;0.0534941
11.12.2016 20:15;0.0841432;0.0539488;0.0963731;0.0538114
11.12.2016 20:30;0.106719;0.0552498;0.0921827;0.0532674
11.12.2016 20:45;0.0648519;0.0538621;0.00637846;0.0559081
